date,cases(t+14),confirmed(t),calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
07/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/25/2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
07/26/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
07/27/2013,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3
07/28/2013,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,3
07/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
08/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
08/02/2013,0,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,3
08/03/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,3
08/04/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
08/05/2013,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
08/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
08/07/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,3
08/08/2013,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3
08/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
08/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
08/11/2013,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
08/12/2013,0,0,0,0,2,11,0,1,0,1,0,0,0,0,0,0,3
08/13/2013,0,0.0,0,0,2,16,0,3,0,0,0,0,0,0,0,0,3
08/14/2013,0,0,0,0,1,16,0,1,0,0,2,0,0,0,0,0,3
08/15/2013,0,0,0,0,6,31,0,4,0,1,1,0,0,0,0,0,3
08/16/2013,0,0.0,0,0,8,4,0,5,0,3,0,0,0,0,0,0,3
08/17/2013,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
08/18/2013,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,3
08/19/2013,0,0.0,0,0,0,6,1,0,0,0,3,0,0,0,0,0,3
08/20/2013,0,0,0,0,0,7,1,0,0,2,2,0,0,0,0,0,3
08/21/2013,0,0.0,0,0,0,5,1,1,0,0,2,0,0,0,0,0,3
08/22/2013,0,0,0,0,0,5,0,2,1,1,6,0,0,0,0,0,3
08/23/2013,0,0.0,0,0,1,22,0,9,0,0,6,0,0,3,0,0,3
08/24/2013,0,0.0,0,0,3,4,0,10,0,0,3,0,0,0,0,0,3
08/25/2013,0,0,0,0,10,9,0,0,0,0,1,0,0,0,0,0,3
08/26/2013,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
08/27/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3
08/28/2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
08/29/2013,0,0,0,0,0,3,2,0,1,0,1,0,0,0,0,0,3
08/30/2013,0,1.0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3
08/31/2013,0,0,0,0,0,7,3,1,0,0,8,0,0,0,0,0,3
09/01/2013,0,0,0,0,0,8,5,0,0,2,0,0,0,0,0,0,3
09/02/2013,0,0,0,0,1,11,0,1,1,0,0,0,0,0,0,0,3
09/03/2013,0,0.0,0,0,1,7,0,1,1,1,1,0,0,0,0,0,3
09/04/2013,0,1.0,0,0,21,3,4,1,0,1,0,0,0,0,0,0,3
09/05/2013,0,1.0,0,0,4,8,0,0,2,1,5,0,0,0,0,0,3
09/06/2013,0,0,0,0,4,10,0,2,0,1,1,0,0,0,0,0,3
09/07/2013,0,0,0,0,13,16,2,9,0,4,5,0,0,0,0,0,3
09/08/2013,0,1.0,0,0,0,8,0,5,0,1,2,0,0,0,0,0,3
09/09/2013,0,1.0,0,0,0,5,0,0,2,6,7,0,0,0,0,0,3
09/10/2013,0,1.0,0,0,0,4,1,3,0,4,1,0,0,0,0,0,3
09/11/2013,0,1.0,0,0,1,6,0,9,0,1,9,0,0,0,0,0,3
09/12/2013,0,1.0,0,0,0,12,0,1,1,0,1,0,0,0,0,0,3
09/13/2013,0,1.0,0,0,4,9,1,1,0,4,8,0,0,0,0,0,3
09/14/2013,0,0,0,0,0,7,5,2,0,1,4,0,0,0,0,0,3
09/15/2013,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
09/16/2013,0,2.0,0,0,0,4,0,5,1,3,1,0,0,0,0,0,3
09/17/2013,0,0.0,0,0,20,17,0,5,0,1,0,0,0,0,0,0,3
09/18/2013,0,1.0,0,0,5,12,0,4,1,3,2,0,0,0,0,0,3
09/19/2013,0,1.0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,3
09/20/2013,0,0.0,0,0,4,12,0,3,0,1,1,0,0,0,0,0,3
09/21/2013,0,1.0,0,0,4,12,0,1,0,0,3,0,0,0,0,0,3
09/22/2013,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,3
09/23/2013,0,0.0,0,0,0,6,0,28,0,1,6,0,0,0,0,0,3
09/24/2013,0,1.0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,3
09/25/2013,0,1.0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,3
09/26/2013,0,0,0,0,0,12,14,3,0,2,3,0,0,0,0,0,3
09/27/2013,0,1.0,0,0,6,11,2,4,0,0,4,0,0,0,0,0,3
09/28/2013,0,0,0,0,1,5,4,3,0,2,0,0,0,0,0,0,3
09/29/2013,0,0.0,0,0,0,4,0,4,0,3,2,0,0,0,0,0,3
09/30/2013,0,0.0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,3
10/01/2013,0,0,0,0,1,7,0,2,0,0,3,0,0,0,0,0,3
10/02/2013,0,0.0,0,0,8,3,7,9,0,5,7,0,0,0,0,0,3
10/03/2013,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
10/04/2013,0,0.0,0,0,12,8,0,1,0,2,2,0,0,0,0,0,3
10/05/2013,0,1.0,0,0,4,8,0,0,0,2,0,0,0,0,0,0,3
10/06/2013,0,2.0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,3
10/07/2013,0,1.0,0,0,1,8,6,14,1,0,1,0,0,0,0,0,3
10/08/2013,0,1.0,0,0,12,12,0,1,0,3,1,0,0,0,0,0,3
10/09/2013,0,1.0,0,0,2,11,1,13,0,0,7,0,0,0,0,0,3
10/10/2013,0,0,0,0,0,3,2,1,0,0,5,0,0,0,0,0,3
10/11/2013,0,1.0,0,0,1,5,4,2,0,0,0,0,0,0,0,0,3
10/12/2013,0,2.0,0,0,0,5,1,2,0,1,0,0,0,0,0,0,3
10/13/2013,0,0.0,0,0,0,10,5,4,0,2,0,0,0,0,0,0,3
10/14/2013,0,0.0,0,0,0,6,6,3,0,0,5,0,0,0,0,0,3
10/15/2013,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,3
10/16/2013,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3
10/17/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
10/18/2013,0,1.0,0,0,0,2,1,0,0,3,4,0,0,0,0,0,3
10/19/2013,0,1.0,0,0,0,3,4,12,0,2,0,0,0,0,0,0,3
10/20/2013,0,1.0,0,0,10,34,1,0,0,1,0,0,0,0,0,0,3
10/21/2013,0,1.0,0,0,3,4,4,10,0,2,0,0,0,0,0,0,3
10/22/2013,0,1.0,0,0,3,4,8,25,0,0,0,0,0,0,0,0,3
10/23/2013,0,3.0,0,0,1,7,0,5,0,1,4,0,0,0,0,0,3
10/24/2013,0,1.0,0,0,11,1,4,2,1,0,1,0,0,0,0,0,3
10/25/2013,0,1.0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,3
10/26/2013,0,1.0,0,0,0,6,30,3,0,1,10,0,0,0,0,0,3
10/27/2013,0,1.0,0,0,0,6,6,9,0,0,0,0,0,0,0,0,3
10/28/2013,0,1.0,0,0,0,14,3,0,0,0,3,0,0,0,0,0,3
10/29/2013,0,2.0,0,0,1,1,2,0,0,2,1,0,0,0,0,0,3
10/30/2013,0,1.0,0,0,4,0,0,2,0,13,0,0,0,0,0,0,3
10/31/2013,0,1.0,0,0,3,10,4,1,0,10,2,0,0,0,0,0,3
11/01/2013,0,2.0,0,0,4,4,9,38,0,1,3,0,0,0,0,0,3
11/02/2013,0,2.0,0,0,21,8,12,18,0,3,4,0,0,1,0,0,3
11/03/2013,0,0.0,0,0,41,21,96,15,2,2,1,0,0,0,0,0,3
11/04/2013,0,4.0,0,0,29,11,82,12,0,3,3,0,0,3,0,0,3
11/05/2013,0,2.0,0,0,11,6,92,19,1,1,1,0,0,0,0,0,3
11/06/2013,0,1.0,0,0,24,6,73,42,0,0,4,0,0,0,0,0,3
11/07/2013,0,2.0,0,0,24,14,20,30,0,0,10,0,0,0,0,0,3
11/08/2013,0,2.0,0,0,21,7,39,15,1,6,9,0,0,0,0,0,3
11/09/2013,0,1.0,0,0,15,1,10,15,1,3,0,0,0,0,0,0,3
11/10/2013,0,1.0,0,0,19,14,17,25,0,3,16,0,0,0,0,0,3
11/11/2013,0,5.0,0,0,10,8,5,27,2,0,3,0,0,0,0,0,3
11/12/2013,0,1.0,0,0,9,20,9,37,1,1,24,0,0,0,0,0,3
11/13/2013,0,2.0,0,0,4,4,8,3,0,0,0,0,0,0,0,0,3
11/14/2013,0,1.0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,3
11/15/2013,0,2.0,0,0,0,6,2,0,0,0,4,0,0,0,0,0,3
11/16/2013,0,5.0,0,0,12,18,2,5,0,0,4,0,0,0,0,0,3
11/17/2013,0,1.0,0,0,9,7,9,32,3,2,11,0,0,1,0,0,3
11/18/2013,0,2.0,0,0,52,17,20,32,1,4,15,0,0,0,0,0,3
11/19/2013,0,0.0,0,0,21,13,32,26,0,2,3,0,0,0,0,0,3
11/20/2013,0,1.0,0,0,6,6,23,10,1,3,1,0,0,0,0,0,3
11/21/2013,0,4.0,0,0,0,10,11,8,1,0,20,0,0,0,0,0,3
11/22/2013,0,2.0,0,0,3,7,14,6,0,0,5,0,0,0,0,0,3
11/23/2013,0,3.0,0,0,6,13,17,52,0,1,10,0,0,0,0,0,3
11/24/2013,0,3.0,0,0,1,8,25,41,2,0,12,0,0,0,0,0,3
11/25/2013,0,2.0,0,0,1,9,30,3,1,2,2,0,0,0,0,0,3
11/26/2013,0,1.0,0,0,10,7,44,38,0,1,10,0,0,0,0,0,3
11/27/2013,0,1.0,0,0,26,6,20,22,0,1,11,0,0,1,0,0,3
11/28/2013,0,2.0,0,0,3,4,6,9,0,0,0,0,0,0,0,0,3
11/29/2013,0,1.0,0,0,0,12,20,2,1,1,7,0,0,0,0,0,3
11/30/2013,0,2.0,0,0,2,6,29,50,0,2,26,0,0,0,0,0,3
12/01/2013,0,2.0,0,0,16,11,30,10,0,1,1,0,0,0,0,0,3
12/02/2013,0,1.0,0,0,2,1,7,16,0,0,9,0,0,0,0,0,3
12/03/2013,0,1.0,0,0,1,10,9,15,2,2,0,0,0,0,0,0,3
12/04/2013,0,1.0,0,0,1,5,11,4,0,1,9,0,0,2,0,0,3
12/05/2013,0,1.0,0,0,1,0,0,0,0,2,11,0,0,0,0,0,3
12/06/2013,0,1.0,0,0,1,0,6,8,0,0,4,0,0,0,0,0,3
12/07/2013,0,0.0,0,0,0,3,13,1,0,0,0,0,0,0,0,0,3
12/08/2013,0,1.0,0,0,1,1,28,23,0,0,8,0,0,0,0,0,3
12/09/2013,0,1.0,0,0,5,6,59,6,0,1,4,0,0,0,0,0,3
12/10/2013,0,0.0,0,0,0,2,6,16,0,1,39,0,0,0,0,0,3
12/11/2013,0,1.0,0,0,3,4,2,0,0,0,36,0,0,0,0,0,3
12/12/2013,0,1.0,0,0,4,6,7,0,0,1,1,0,0,0,0,0,3
12/13/2013,0,0.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
12/14/2013,0,0.0,0,0,11,1,2,29,0,4,1,0,0,0,0,0,3
12/15/2013,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,0,3
12/16/2013,0,0,0,0,2,0,6,21,0,1,3,0,0,0,0,0,3
12/17/2013,0,0,0,0,4,0,0,10,0,0,0,0,0,1,0,0,3
12/18/2013,0,0,0,0,1,0,0,7,0,0,2,0,0,0,0,0,3
12/19/2013,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3
12/20/2013,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,3
12/21/2013,0,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,3
12/22/2013,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,3
12/23/2013,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3
12/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/25/2013,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,3
12/26/2013,0,0,0,0,0,19,0,0,0,2,2,0,0,0,0,0,3
12/27/2013,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,3
12/28/2013,0,0,0,0,7,0,0,2,0,1,0,0,0,0,0,0,3
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/30/2013,0,0,0,0,4,3,0,1,0,2,0,0,0,0,0,0,3
12/31/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
06/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/08/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/11/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
06/12/2013,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,4
06/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/15/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/17/2013,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
06/18/2013,0,0,0,0,0,10,0,0,0,11,2,0,0,0,0,0,4
06/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/21/2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
06/22/2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
06/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/25/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
06/26/2013,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4
06/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/28/2013,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,4
06/29/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
06/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/05/2013,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4
07/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/10/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
07/11/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
07/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/13/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
07/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/16/2013,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
07/17/2013,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,4
07/18/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
07/19/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/22/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
07/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/24/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
07/25/2013,0,0,0,0,0,3,0,2,0,0,6,0,0,0,0,0,4
07/26/2013,0,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,4
07/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
07/29/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
07/30/2013,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,4
07/31/2013,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
08/01/2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
08/03/2013,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4
08/04/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
08/05/2013,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
08/06/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
08/07/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
08/08/2013,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,4
08/09/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4
08/10/2013,0,0,0,0,3,7,0,0,0,4,0,0,0,1,0,0,4
08/11/2013,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,4
08/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
08/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
08/14/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
08/15/2013,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4
08/16/2013,0,1.0,0,0,4,10,0,0,0,2,16,0,0,0,0,0,4
08/17/2013,0,0,0,0,0,7,0,0,0,5,7,0,0,0,0,0,4
08/18/2013,0,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,4
08/19/2013,0,0.0,0,0,0,6,0,1,1,10,15,0,0,0,0,0,4
08/20/2013,0,0,0,0,6,2,0,0,1,3,1,0,0,0,0,0,4
08/21/2013,0,0,0,0,10,22,0,3,2,5,4,0,0,0,0,0,4
08/22/2013,0,0,0,0,4,5,0,3,0,3,1,0,0,0,0,0,4
08/23/2013,0,0.0,0,0,0,20,0,5,0,3,0,0,0,10,0,0,4
08/24/2013,0,0.0,0,0,1,2,0,2,0,2,3,0,0,0,0,0,4
08/25/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
08/26/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4
08/27/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
08/28/2013,0,0.0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,4
08/29/2013,0,0,0,0,4,4,0,0,0,4,2,0,0,0,0,0,4
08/30/2013,0,0.0,0,0,1,3,0,0,0,4,2,0,0,0,0,0,4
08/31/2013,0,0.0,0,0,2,36,0,1,0,2,4,0,0,0,0,0,4
09/01/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
09/02/2013,0,0,0,0,4,13,0,0,0,5,1,0,0,0,0,0,4
09/03/2013,0,0,0,0,4,21,0,1,0,8,3,0,0,0,0,0,4
09/04/2013,0,0.0,0,0,3,0,0,5,0,2,2,0,0,0,0,0,4
09/05/2013,0,0.0,0,0,1,4,0,2,1,2,8,0,0,0,0,0,4
09/06/2013,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,4
09/07/2013,0,1.0,0,0,4,6,0,2,1,0,3,0,0,0,0,0,4
09/08/2013,0,0.0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4
09/09/2013,0,1.0,0,0,3,36,1,8,0,1,7,0,0,0,0,0,4
09/10/2013,0,1.0,0,0,12,25,0,2,1,2,0,0,0,0,0,0,4
09/11/2013,0,0.0,0,0,5,5,0,3,1,1,3,0,0,0,0,0,4
09/12/2013,0,0.0,0,0,5,16,0,3,3,0,2,0,0,0,0,0,4
09/13/2013,0,1.0,0,0,32,5,0,0,0,17,1,0,0,0,0,0,4
09/14/2013,0,0.0,0,0,21,17,4,2,1,7,4,0,0,0,0,0,4
09/15/2013,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4
09/16/2013,0,1.0,0,0,0,26,0,1,2,8,8,0,0,0,0,0,4
09/17/2013,0,0.0,0,0,0,5,0,0,0,1,3,0,0,0,0,0,4
09/18/2013,0,1.0,0,0,0,21,0,1,1,5,7,0,0,0,0,0,4
09/19/2013,0,0.0,0,0,1,3,0,4,1,1,5,0,0,1,0,0,4
09/20/2013,0,0,0,0,2,2,0,1,1,3,1,0,0,0,0,0,4
09/21/2013,0,1.0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,4
09/22/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
09/23/2013,0,2.0,0,0,1,11,0,8,0,7,11,0,0,2,0,0,4
09/24/2013,0,0.0,0,0,2,7,0,4,0,4,3,0,0,0,0,0,4
09/25/2013,0,1.0,0,0,10,3,0,3,1,1,7,0,0,0,0,0,4
09/26/2013,0,0,0,0,2,5,0,0,0,23,3,0,0,1,0,0,4
09/27/2013,0,0.0,0,0,0,11,1,9,1,0,2,0,0,0,0,0,4
09/28/2013,0,2.0,0,0,0,4,0,2,0,2,1,0,0,0,0,0,4
09/29/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
09/30/2013,0,1.0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,4
10/01/2013,0,0.0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,4
10/02/2013,0,1.0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4
10/03/2013,0,0.0,0,0,2,0,0,0,0,1,12,0,0,0,0,0,4
10/04/2013,0,1.0,0,0,2,3,0,4,0,13,2,0,0,0,0,0,4
10/05/2013,0,2.0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,4
10/06/2013,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
10/07/2013,0,2.0,0,0,8,10,0,5,0,2,6,0,0,0,0,0,4
10/08/2013,0,1.0,0,0,0,5,0,4,0,1,2,0,0,0,0,0,4
10/09/2013,0,1.0,0,0,2,7,0,0,0,2,7,0,0,0,0,0,4
10/10/2013,0,0.0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,4
10/11/2013,0,1.0,0,0,14,14,0,8,0,1,8,0,0,0,0,0,4
10/12/2013,0,2.0,0,0,0,10,0,3,0,2,0,0,0,0,0,0,4
10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10/14/2013,0,1.0,0,0,1,0,0,3,0,2,1,0,0,0,0,0,4
10/15/2013,0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
10/16/2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10/18/2013,0,1.0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,4
10/19/2013,0,1.0,0,0,0,6,1,61,1,1,3,0,0,0,0,0,4
10/20/2013,0,0.0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,4
10/21/2013,0,1.0,0,0,0,1,0,27,0,2,4,0,0,0,0,0,4
10/22/2013,0,2.0,0,0,1,8,0,17,0,0,6,0,0,0,0,0,4
10/23/2013,0,3.0,0,0,2,13,0,45,0,0,1,0,0,2,0,0,4
10/24/2013,0,1.0,0,0,0,9,0,8,0,3,12,0,0,0,0,0,4
10/25/2013,0,2.0,0,0,0,13,0,16,0,0,2,0,0,0,0,0,4
10/26/2013,0,3.0,0,0,0,6,0,15,0,2,6,0,0,0,0,0,4
10/27/2013,0,1.0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4
10/28/2013,0,3.0,0,0,1,11,0,5,0,8,0,0,0,0,0,0,4
10/29/2013,0,6.0,0,0,4,22,0,16,0,8,6,0,0,0,0,0,4
10/30/2013,0,4.0,0,0,6,30,0,25,0,2,6,0,0,0,0,0,4
10/31/2013,0,8.0,0,0,5,15,0,27,0,0,0,0,0,1,0,0,4
11/01/2013,0,7.0,0,0,1,20,2,27,0,1,1,0,0,0,0,0,4
11/02/2013,0,5.0,0,0,8,12,4,25,0,0,4,0,0,5,0,0,4
11/03/2013,0,0,0,0,25,30,2,33,0,5,1,0,0,0,0,0,4
11/04/2013,0,9.0,0,0,22,15,3,22,0,4,19,0,0,0,0,0,4
11/05/2013,0,5.0,0,0,12,13,3,13,0,4,2,0,0,0,0,0,4
11/06/2013,0,7.0,0,0,5,14,9,11,0,4,6,0,0,1,0,0,4
11/07/2013,0,5.0,0,0,9,4,5,59,0,1,4,0,0,0,0,0,4
11/08/2013,0,5.0,0,0,25,16,39,57,1,2,4,0,0,0,0,0,4
11/09/2013,0,7.0,0,0,41,6,5,15,1,8,9,0,0,0,0,0,4
11/10/2013,0,3.0,0,0,21,4,5,63,0,3,11,0,0,0,0,0,4
11/11/2013,0,4.0,0,0,60,14,58,59,4,3,3,0,0,6,0,0,4
11/12/2013,0,6.0,0,0,5,16,17,81,0,0,3,0,0,0,0,0,4
11/13/2013,0,7.0,0,0,10,8,19,10,0,0,2,0,0,0,0,0,4
11/14/2013,0,3.0,0,0,9,8,15,45,0,0,3,0,0,1,0,0,4
